frame_idx,nombre_archivo,brisque_orig,brisque_sin_hud,niqe_orig,niqe_sin_hud,sigma_orig,sigma_sin_hud,var_lap_orig,var_lap_sin_hud
17941,frame_017941.png,47.12,56.41,8.473,7.326,1.4826,1.4826,623.85,94.21
18001,frame_018001.png,36.98,45.84,6.334,5.935,1.4826,1.4826,1196.67,389.62
18061,frame_018061.png,35.93,43.57,5.694,5.647,1.4826,1.4826,1193.85,391.7
18121,frame_018121.png,28.22,32.89,4.918,4.73,2.9652,2.9652,1329.71,455.82
18181,frame_018181.png,38.38,39.86,5.532,5.087,2.9652,2.9652,1293.32,503.04
18241,frame_018241.png,26.92,30.16,4.85,4.412,2.9652,2.9652,1348.89,516.7
18301,frame_018301.png,29.11,31.66,5.302,4.875,2.9652,2.9652,1319.64,438.93
18361,frame_018361.png,31.29,39.03,5.733,5.283,2.9652,2.9652,1062.69,355.52
18421,frame_018421.png,39.5,41.45,5.585,5.051,2.9652,2.9652,1095.47,374.75
18481,frame_018481.png,28.43,28.98,4.297,4.104,4.4477,4.4477,1239.2,398.34
18541,frame_018541.png,36.33,41.8,5.95,5.108,2.9652,2.9652,1112.23,418.46
18601,frame_018601.png,34.86,40.55,5.727,5.282,2.9652,2.9652,857.96,246.26
18661,frame_018661.png,53.47,53.88,6.579,6.479,1.4826,1.4826,786.86,411.5
18721,frame_018721.png,54.63,54.52,6.897,6.136,1.4826,1.4826,946.08,429.69
18781,frame_018781.png,52.9,52.26,5.315,4.935,2.9652,2.9652,955.49,431.62
18841,frame_018841.png,67.69,71.52,9.092,6.864,0.0,0.0,1374.75,671.14
18901,frame_018901.png,47.41,45.82,5.365,5.071,2.9652,2.9652,1423.1,670.67
18961,frame_018961.png,39.44,38.85,4.883,4.741,2.9652,2.9652,1397.66,629.95
19021,frame_019021.png,36.1,38.27,4.721,4.639,2.9652,2.9652,1588.48,657.65
19081,frame_019081.png,37.89,39.18,4.899,4.72,2.9652,2.9652,1344.91,618.89
19141,frame_019141.png,25.38,30.31,4.213,4.464,4.4477,2.9652,1641.92,631.28
19201,frame_019201.png,28.96,32.36,4.7,4.552,2.9652,2.9652,1540.77,591.0
19261,frame_019261.png,36.67,38.46,5.354,4.875,2.9652,2.9652,1557.05,674.98
19321,frame_019321.png,45.91,46.71,6.488,5.933,2.9652,2.9652,1282.7,648.27
19381,frame_019381.png,23.84,27.46,5.095,4.517,4.4477,4.4477,1344.46,496.27
19441,frame_019441.png,59.04,62.95,6.018,5.553,1.4826,1.4826,1368.18,648.7
19501,frame_019501.png,52.66,59.33,4.835,4.777,1.4826,1.4826,1953.88,758.75
19561,frame_019561.png,49.55,52.99,4.61,4.725,1.4826,1.4826,1921.39,726.18
19621,frame_019621.png,52.14,58.05,5.903,4.866,1.4826,1.4826,1936.37,681.26
19681,frame_019681.png,50.08,55.23,5.161,4.833,1.4826,1.4826,1880.57,646.43
19741,frame_019741.png,45.45,49.28,4.765,4.638,2.9652,1.4826,1841.86,700.88
19801,frame_019801.png,40.71,44.82,5.475,5.304,2.9652,2.9652,1279.14,492.77
19861,frame_019861.png,38.08,37.61,5.581,4.683,2.9652,2.9652,1005.38,355.23
19921,frame_019921.png,44.71,44.1,6.012,5.457,2.9652,2.9652,811.06,364.15
19981,frame_019981.png,33.14,33.59,5.258,4.754,2.9652,2.9652,1109.04,361.44
20041,frame_020041.png,41.26,39.16,5.549,4.937,2.9652,2.9652,747.73,312.75
20101,frame_020101.png,36.31,42.99,6.529,5.68,2.9652,2.9652,1074.99,343.99
20161,frame_020161.png,23.59,29.12,4.898,4.94,2.9652,2.9652,1017.0,305.45
20221,frame_020221.png,35.82,39.31,6.118,5.824,2.9652,2.9652,1040.27,369.21
20281,frame_020281.png,35.25,40.56,6.125,5.933,2.9652,2.9652,1314.16,450.01
20341,frame_020341.png,34.36,38.24,5.006,4.69,2.9652,2.9652,1334.31,515.58
20401,frame_020401.png,33.95,41.95,6.7,5.634,2.9652,2.9652,949.77,260.24
20461,frame_020461.png,93.43,109.65,22.357,27.801,0.0,0.0,446.3,13.29
20521,frame_020521.png,30.98,38.39,5.784,5.782,2.9652,1.4826,817.0,201.08
20581,frame_020581.png,30.39,39.15,5.917,6.271,2.9652,1.4826,808.07,192.8
20641,frame_020641.png,25.97,33.16,4.822,5.18,2.9652,2.9652,955.28,257.54
20701,frame_020701.png,34.26,40.38,5.527,5.206,2.9652,2.9652,892.44,242.66
20761,frame_020761.png,53.2,54.59,8.063,6.363,1.4826,1.4826,542.21,212.3
20821,frame_020821.png,56.12,57.44,7.777,6.586,1.4826,1.4826,603.22,231.85
20881,frame_020881.png,47.21,57.14,7.84,6.913,1.4826,1.4826,419.35,44.49
20941,frame_020941.png,19.59,26.2,5.846,5.538,2.9652,2.9652,532.18,62.24
21001,frame_021001.png,33.73,44.19,6.284,5.87,1.4826,1.4826,757.67,170.25
21061,frame_021061.png,86.65,111.02,23.753,29.661,0.0,0.0,486.97,1.28
21121,frame_021121.png,55.77,64.71,7.214,6.955,1.4826,1.4826,1819.2,768.67
21181,frame_021181.png,49.46,52.22,6.694,6.091,1.4826,1.4826,1586.22,652.32
21241,frame_021241.png,33.13,34.21,6.523,5.958,1.4826,1.4826,1845.55,714.69
21301,frame_021301.png,51.52,59.44,7.573,6.828,1.4826,1.4826,1727.66,714.99
21361,frame_021361.png,50.29,57.72,6.598,6.185,1.4826,1.4826,1464.74,587.8
21421,frame_021421.png,44.98,53.66,7.322,6.676,1.4826,1.4826,1190.36,539.96
21481,frame_021481.png,52.45,63.84,9.429,9.037,1.4826,1.4826,1946.46,755.61
21541,frame_021541.png,55.39,68.46,8.735,8.857,1.4826,1.4826,1387.62,486.01
21601,frame_021601.png,55.12,66.24,9.795,8.651,1.4826,1.4826,1157.32,418.1
21661,frame_021661.png,42.36,47.2,7.304,6.459,1.4826,1.4826,1111.82,389.52
21721,frame_021721.png,41.31,47.64,7.282,6.901,1.4826,1.4826,1036.44,352.81
21781,frame_021781.png,31.18,33.26,6.973,6.424,2.9652,2.9652,1281.57,559.61
21841,frame_021841.png,35.61,36.68,5.773,5.689,1.4826,1.4826,1408.67,711.1
21901,frame_021901.png,44.21,47.16,7.487,6.89,1.4826,1.4826,1363.26,653.21
21961,frame_021961.png,38.42,36.66,6.848,6.219,1.4826,1.4826,1494.52,783.91
22021,frame_022021.png,41.15,42.24,7.467,7.328,1.4826,1.4826,1438.0,737.01
22081,frame_022081.png,49.2,52.06,7.59,7.169,1.4826,1.4826,1389.12,672.43
22141,frame_022141.png,46.57,49.26,6.934,6.988,1.4826,1.4826,1523.29,767.56
22201,frame_022201.png,37.68,36.33,5.861,5.711,1.4826,1.4826,1632.23,827.48
22261,frame_022261.png,49.1,50.28,6.163,5.984,1.4826,1.4826,1699.8,859.37
22321,frame_022321.png,40.76,42.3,5.449,5.527,1.4826,1.4826,1832.45,935.07
22381,frame_022381.png,44.72,45.88,7.089,6.268,1.4826,1.4826,2281.16,1178.08
22441,frame_022441.png,41.58,44.43,6.168,6.51,1.4826,1.4826,1816.47,876.72
22501,frame_022501.png,41.5,44.18,6.246,6.223,1.4826,1.4826,1746.69,861.04
22561,frame_022561.png,50.95,54.01,7.387,6.022,1.4826,1.4826,1076.89,557.82
22621,frame_022621.png,42.95,43.0,5.487,5.716,1.4826,1.4826,1686.63,855.58
22681,frame_022681.png,43.95,44.09,5.515,5.551,1.4826,1.4826,1643.07,838.25
22741,frame_022741.png,44.02,45.02,5.89,6.102,1.4826,1.4826,1607.2,832.57
22801,frame_022801.png,47.06,51.83,6.751,6.048,1.4826,1.4826,1481.55,750.08
22861,frame_022861.png,39.04,39.45,5.601,5.262,2.9652,1.4826,1500.72,825.82
22921,frame_022921.png,36.49,37.81,8.636,7.512,2.9652,2.9652,1205.24,448.32
22981,frame_022981.png,33.55,35.59,6.643,6.687,2.9652,2.9652,1198.88,445.08
23041,frame_023041.png,32.83,34.95,7.122,7.07,2.9652,1.4826,1209.28,451.9
23101,frame_023101.png,31.61,30.96,6.169,6.088,2.9652,2.9652,1225.09,460.95
23161,frame_023161.png,39.25,42.99,7.184,7.044,1.4826,1.4826,1201.04,435.59
23221,frame_023221.png,30.08,32.98,6.029,5.699,2.9652,2.9652,1287.36,493.12
23281,frame_023281.png,34.04,35.25,6.185,5.949,2.9652,2.9652,924.69,332.44
23341,frame_023341.png,36.96,45.11,5.346,5.595,2.9652,2.9652,1725.4,750.97
23401,frame_023401.png,35.66,45.12,5.55,5.531,2.9652,2.9652,1521.32,518.35
23461,frame_023461.png,45.48,48.77,5.237,4.91,2.9652,1.4826,1465.58,724.57
23521,frame_023521.png,38.92,48.62,5.282,5.144,2.9652,2.9652,1831.66,727.66
23581,frame_023581.png,54.65,60.15,7.665,7.181,1.4826,1.4826,1086.5,522.79
23641,frame_023641.png,38.86,52.45,6.946,6.648,1.4826,1.4826,1371.81,459.95
23701,frame_023701.png,60.32,66.49,8.226,8.146,1.4826,1.4826,1045.83,459.86
23761,frame_023761.png,38.72,46.57,5.477,5.643,2.9652,2.9652,1537.2,629.64
23821,frame_023821.png,46.17,49.66,6.22,5.746,1.4826,1.4826,967.86,365.97
23881,frame_023881.png,30.52,40.06,5.565,5.734,2.9652,1.4826,1161.85,351.65
23941,frame_023941.png,93.08,106.93,22.581,29.263,0.0,0.0,463.66,10.42
24001,frame_024001.png,54.21,65.15,9.011,7.845,1.4826,1.4826,832.8,199.55
24061,frame_024061.png,31.4,44.21,6.643,6.329,1.4826,1.4826,1120.1,352.16
24121,frame_024121.png,49.05,60.95,8.651,7.396,1.4826,1.4826,985.31,270.43
24181,frame_024181.png,42.44,31.94,7.1,4.793,10.3781,8.8955,1435.94,684.93
24241,frame_024241.png,94.93,110.7,20.079,27.306,0.0,0.0,371.88,2.52
24301,frame_024301.png,39.33,46.36,6.194,6.224,2.9652,2.9652,1942.8,752.08
24361,frame_024361.png,56.73,62.52,6.177,5.786,1.4826,1.4826,1659.15,679.07
24421,frame_024421.png,61.18,67.24,6.685,7.156,1.4826,1.4826,1514.31,621.56
24481,frame_024481.png,42.77,51.94,5.74,5.913,2.9652,1.4826,1783.28,583.44
24541,frame_024541.png,48.25,58.29,6.453,5.656,1.4826,1.4826,1396.26,567.88
24601,frame_024601.png,55.09,62.66,6.13,6.511,1.4826,1.4826,1882.91,646.07
24661,frame_024661.png,41.6,50.29,5.375,5.918,1.4826,1.4826,1964.74,704.81
24721,frame_024721.png,44.55,51.25,5.522,5.855,1.4826,1.4826,1933.83,682.51
24781,frame_024781.png,40.19,48.7,5.229,5.801,1.4826,1.4826,1965.9,692.26
24841,frame_024841.png,43.45,53.25,5.465,5.613,1.4826,1.4826,2031.44,825.73
24901,frame_024901.png,35.23,46.76,5.497,5.971,2.9652,2.9652,2128.52,840.84
24961,frame_024961.png,38.12,50.98,5.999,6.653,2.9652,2.9652,2160.93,851.31
25021,frame_025021.png,36.73,48.49,5.728,6.186,2.9652,1.4826,2084.58,857.21
25081,frame_025081.png,42.82,54.11,5.909,6.21,1.4826,1.4826,2025.55,881.86
25141,frame_025141.png,36.23,47.71,5.356,6.039,2.9652,1.4826,2172.7,885.04
25201,frame_025201.png,37.97,48.84,5.376,5.902,2.9652,1.4826,2112.78,888.82
25261,frame_025261.png,35.6,45.43,5.31,5.974,2.9652,1.4826,2181.69,877.68
25321,frame_025321.png,35.91,47.15,5.701,6.132,2.9652,1.4826,2157.68,879.83
25381,frame_025381.png,20.28,23.76,6.09,5.869,5.9303,5.9303,1294.54,501.8
25441,frame_025441.png,20.16,18.9,6.643,5.977,5.9303,5.9303,1291.93,423.35
25501,frame_025501.png,68.07,74.67,10.368,7.268,2.9652,2.9652,1473.43,684.03
25561,frame_025561.png,19.22,18.56,6.588,5.885,5.9303,5.9303,1430.83,516.78
25621,frame_025621.png,17.37,14.53,5.472,5.185,7.4129,5.9303,1493.14,559.34
25681,frame_025681.png,14.92,16.58,5.153,5.667,5.9303,5.9303,1512.17,543.64
25741,frame_025741.png,28.97,33.22,5.657,5.071,4.4477,4.4477,1224.44,503.65
25801,frame_025801.png,19.41,26.22,5.51,5.52,5.9303,4.4477,1445.78,541.06
25861,frame_025861.png,18.0,22.87,5.894,6.232,5.9303,4.4477,1522.64,585.21
25921,frame_025921.png,16.56,17.23,6.299,5.704,5.9303,5.9303,1546.29,605.82
25981,frame_025981.png,18.73,17.37,5.551,5.672,5.9303,5.9303,1457.11,555.65
26041,frame_026041.png,15.43,14.18,5.346,5.411,5.9303,5.9303,1477.93,530.09
26101,frame_026101.png,17.19,13.86,5.214,5.34,7.4129,5.9303,1333.0,467.32
26161,frame_026161.png,20.58,24.68,5.521,5.766,4.4477,4.4477,1498.59,551.31
26221,frame_026221.png,33.11,40.62,7.417,5.927,2.9652,2.9652,1394.71,517.13
26281,frame_026281.png,60.57,66.92,7.119,6.76,2.9652,1.4826,925.48,396.73
26341,frame_026341.png,55.92,61.55,7.701,6.419,2.9652,2.9652,1021.44,386.14
26401,frame_026401.png,36.52,46.35,7.009,7.065,2.9652,2.9652,1150.46,413.44
26461,frame_026461.png,48.18,54.93,7.114,6.571,1.4826,1.4826,1375.2,572.15
26521,frame_026521.png,31.86,38.83,5.409,6.072,2.9652,2.9652,1503.49,555.35
26581,frame_026581.png,41.88,46.69,5.716,6.23,2.9652,2.9652,1547.84,623.59
26641,frame_026641.png,65.5,63.68,8.96,8.306,1.4826,1.4826,1035.03,526.07
26701,frame_026701.png,93.82,108.46,22.453,29.211,0.0,0.0,433.83,12.36
26761,frame_026761.png,54.81,59.09,8.222,8.592,1.4826,1.4826,1290.16,479.47
26821,frame_026821.png,31.07,40.87,6.848,6.376,2.9652,1.4826,1454.46,515.09
26881,frame_026881.png,50.03,53.19,6.711,6.908,2.9652,2.9652,944.81,335.63
26941,frame_026941.png,48.4,49.74,6.844,6.617,2.9652,2.9652,963.96,484.46
27001,frame_027001.png,80.39,76.85,13.552,9.343,0.0,0.0,317.18,51.51
27061,frame_027061.png,42.12,47.9,6.05,6.096,1.4826,1.4826,1006.5,297.78
27121,frame_027121.png,41.66,48.32,6.287,6.2,1.4826,1.4826,1111.59,326.57
27181,frame_027181.png,35.67,43.22,6.037,5.673,2.9652,1.4826,1096.7,349.02
27241,frame_027241.png,71.83,74.19,9.716,7.575,1.4826,1.4826,319.31,146.62
27301,frame_027301.png,45.52,55.75,7.108,6.734,1.4826,1.4826,630.05,114.89
27361,frame_027361.png,53.49,61.65,8.496,7.449,1.4826,1.4826,786.71,177.62
27421,frame_027421.png,49.12,56.97,8.463,6.987,1.4826,1.4826,649.93,156.97
27481,frame_027481.png,55.33,57.23,7.554,6.132,1.4826,1.4826,439.12,155.03
27541,frame_027541.png,27.95,33.92,4.996,4.873,2.9652,2.9652,934.78,279.85
27601,frame_027601.png,46.09,48.76,6.392,5.949,1.4826,1.4826,736.1,249.56
27661,frame_027661.png,35.84,37.71,5.503,5.549,2.9652,1.4826,762.99,241.65
27721,frame_027721.png,35.29,44.36,5.651,5.649,1.4826,1.4826,601.25,99.88
27781,frame_027781.png,33.85,38.74,5.299,5.181,1.4826,1.4826,810.0,192.18
27841,frame_027841.png,36.97,42.63,5.745,5.577,1.4826,1.4826,745.17,174.54
27901,frame_027901.png,38.92,45.37,6.275,5.445,2.9652,2.9652,811.26,246.93
27961,frame_027961.png,48.01,47.95,5.94,5.746,1.4826,1.4826,468.94,195.87
28021,frame_028021.png,26.39,35.38,4.896,5.103,2.9652,2.9652,783.31,182.64
28081,frame_028081.png,29.83,36.43,5.001,4.968,2.9652,2.9652,839.53,204.85
28141,frame_028141.png,54.92,65.46,8.601,7.592,1.4826,1.4826,947.51,272.86
28201,frame_028201.png,35.7,41.9,5.973,5.501,1.4826,1.4826,2177.53,912.8
28261,frame_028261.png,103.18,105.61,23.552,28.97,0.0,0.0,429.45,9.68
28321,frame_028321.png,34.0,37.55,5.21,4.675,2.9652,2.9652,1453.02,557.33
28381,frame_028381.png,43.0,47.48,5.761,5.422,2.9652,2.9652,1232.21,504.87
28441,frame_028441.png,30.1,37.15,5.08,4.999,2.9652,1.4826,1173.25,371.69
28501,frame_028501.png,37.5,45.03,6.456,6.482,1.4826,1.4826,976.57,261.47
28561,frame_028561.png,36.98,47.71,6.123,6.114,1.4826,1.4826,966.99,251.23
28621,frame_028621.png,35.7,48.99,7.033,6.882,1.4826,1.4826,879.04,234.61
28681,frame_028681.png,33.07,42.54,5.191,5.316,1.4826,1.4826,885.1,249.17
28741,frame_028741.png,50.06,56.34,5.827,5.9,1.4826,1.4826,940.07,263.46
28801,frame_028801.png,50.4,60.43,8.894,8.114,1.4826,1.4826,967.31,276.53
28861,frame_028861.png,52.58,43.36,8.018,5.533,11.8606,10.3781,2305.53,1196.11
28921,frame_028921.png,40.71,29.06,7.028,4.954,11.8606,10.3781,1877.84,962.13
28981,frame_028981.png,34.36,24.38,6.504,4.533,10.3781,8.8955,1434.0,723.67
29041,frame_029041.png,52.09,48.75,8.613,6.146,5.9303,5.9303,1473.56,697.67
29101,frame_029101.png,92.77,102.26,12.213,11.402,1.4826,1.4826,1256.35,584.77
29161,frame_029161.png,35.36,46.27,6.94,5.486,2.9652,2.9652,1182.65,429.27
29221,frame_029221.png,106.56,107.19,12.486,8.324,5.9303,5.9303,2803.7,1636.63
29281,frame_029281.png,92.07,95.69,11.822,8.421,4.4477,4.4477,2016.81,1104.29
29341,frame_029341.png,52.6,62.76,8.605,7.335,1.4826,1.4826,955.67,248.08
29401,frame_029401.png,38.64,40.97,5.791,5.264,1.4826,1.4826,943.94,300.31
29461,frame_029461.png,33.33,36.68,4.631,4.794,2.9652,2.9652,1588.46,561.2
29521,frame_029521.png,33.31,39.32,4.85,5.096,2.9652,2.9652,1680.33,589.95
29581,frame_029581.png,39.69,50.08,5.614,5.468,1.4826,1.4826,1316.68,429.96
29641,frame_029641.png,56.62,57.48,7.89,6.303,1.4826,1.4826,996.51,442.37
29701,frame_029701.png,53.68,59.94,6.565,6.372,1.4826,1.4826,1601.75,793.23
29761,frame_029761.png,47.2,53.27,5.082,5.564,1.4826,1.4826,2338.59,923.29
29821,frame_029821.png,36.87,46.32,5.441,5.65,1.4826,1.4826,1859.67,715.62
29881,frame_029881.png,46.46,61.12,6.61,6.568,1.4826,1.4826,2225.95,875.94
29941,frame_029941.png,92.53,100.27,22.115,28.997,0.0,0.0,272.25,9.69
30001,frame_030001.png,69.52,80.36,5.489,7.023,0.0,0.0,2520.04,935.46
30061,frame_030061.png,65.69,77.78,5.358,5.873,0.0,0.0,2515.04,937.04
30121,frame_030121.png,65.2,76.59,5.428,5.786,0.0,0.0,2516.89,971.22
30181,frame_030181.png,86.09,98.88,11.189,10.867,0.0,0.0,2240.18,915.17
30241,frame_030241.png,67.13,78.87,4.71,5.262,0.0,0.0,2597.27,1001.98
30301,frame_030301.png,58.98,64.64,8.539,6.626,1.4826,1.4826,1140.83,412.48
30361,frame_030361.png,68.66,81.0,6.255,6.066,0.0,0.0,2652.76,1035.94
30421,frame_030421.png,69.33,81.78,6.048,5.978,0.0,0.0,2722.06,1052.59
30481,frame_030481.png,69.07,82.67,6.951,6.392,0.0,0.0,2664.59,1044.46
30541,frame_030541.png,71.32,85.74,6.708,6.379,0.0,0.0,2701.35,1042.71
30601,frame_030601.png,70.66,84.54,7.223,6.974,0.0,0.0,2722.3,1055.46
30661,frame_030661.png,71.48,84.74,6.968,6.821,0.0,0.0,2742.5,1054.4
30721,frame_030721.png,71.3,85.05,6.373,6.362,0.0,0.0,2721.06,1046.06
30781,frame_030781.png,72.5,86.11,6.211,6.042,0.0,0.0,2730.29,1045.89
30841,frame_030841.png,72.34,86.78,6.435,6.331,0.0,0.0,2721.46,1046.03
30901,frame_030901.png,72.59,86.95,6.256,6.26,0.0,0.0,2729.89,1044.94
30961,frame_030961.png,72.83,86.8,6.999,7.049,0.0,0.0,2693.61,1025.96
31021,frame_031021.png,73.24,87.72,7.153,7.053,0.0,0.0,2697.28,1040.56
31081,frame_031081.png,74.71,88.38,6.972,6.753,0.0,0.0,2665.59,1044.63
31141,frame_031141.png,71.68,83.89,5.911,5.986,0.0,0.0,2679.49,1041.19
31201,frame_031201.png,70.92,82.36,5.978,6.264,0.0,0.0,2642.36,1043.25
31261,frame_031261.png,70.87,81.92,5.88,6.23,0.0,0.0,2577.25,1016.76
31321,frame_031321.png,70.4,82.33,5.822,6.128,0.0,0.0,2603.27,1014.52
31381,frame_031381.png,69.61,80.94,6.035,6.653,0.0,0.0,2555.72,999.62
31441,frame_031441.png,68.88,79.86,5.938,6.184,0.0,0.0,2530.79,980.73
31501,frame_031501.png,70.36,81.81,5.888,6.058,0.0,0.0,2488.81,968.81
31561,frame_031561.png,71.07,81.63,6.08,5.998,0.0,0.0,2506.52,974.18
31621,frame_031621.png,69.4,79.83,6.057,6.28,0.0,0.0,2498.64,979.13
31681,frame_031681.png,68.82,79.05,5.804,6.207,0.0,0.0,2494.59,956.04
31741,frame_031741.png,68.42,77.89,5.794,6.105,0.0,0.0,2483.99,931.01
31801,frame_031801.png,67.91,77.86,5.628,6.07,0.0,0.0,2470.39,940.36
31861,frame_031861.png,67.61,77.43,10.687,5.675,0.0,0.0,2468.98,947.38
31921,frame_031921.png,67.06,76.4,5.665,5.756,0.0,0.0,2418.91,921.02
31981,frame_031981.png,67.4,77.95,5.565,5.455,0.0,0.0,2331.71,913.35
32041,frame_032041.png,69.42,82.51,5.364,5.112,0.0,0.0,2408.1,936.42
32101,frame_032101.png,63.25,74.21,5.024,4.663,0.0,0.0,2413.05,914.82
32161,frame_032161.png,63.18,74.3,5.174,4.623,0.0,0.0,2395.25,914.41
32221,frame_032221.png,60.25,69.31,4.916,4.472,0.0,0.0,2336.13,892.56
32281,frame_032281.png,59.2,67.34,5.013,4.451,0.0,0.0,2320.04,898.32
32341,frame_032341.png,58.29,66.22,4.773,4.263,0.0,0.0,2305.12,888.41
32401,frame_032401.png,55.15,63.07,4.689,4.506,0.0,0.0,2236.2,872.37
32461,frame_032461.png,62.9,71.34,5.713,5.24,1.4826,0.0,2026.01,846.47
32521,frame_032521.png,54.37,60.19,5.339,4.581,1.4826,1.4826,2186.83,857.48
32581,frame_032581.png,53.08,57.87,5.204,4.429,1.4826,1.4826,2125.38,840.09
32641,frame_032641.png,50.66,56.61,5.604,4.678,1.4826,1.4826,2061.48,805.63
32701,frame_032701.png,50.47,55.75,5.058,4.41,1.4826,1.4826,1989.12,766.47
32761,frame_032761.png,48.19,53.77,5.094,4.687,1.4826,1.4826,1991.42,796.48
32821,frame_032821.png,56.94,62.33,5.985,5.522,1.4826,1.4826,1655.02,761.96
32881,frame_032881.png,54.43,59.62,5.669,5.244,1.4826,1.4826,1739.68,761.34
32941,frame_032941.png,59.66,63.98,6.732,5.586,1.4826,1.4826,1574.66,744.41
33001,frame_033001.png,54.05,57.25,6.271,5.342,1.4826,1.4826,1556.17,745.58
33061,frame_033061.png,39.31,43.72,4.611,4.399,2.9652,2.9652,1773.58,624.17
33121,frame_033121.png,44.39,50.43,5.178,4.962,2.9652,2.9652,1754.1,598.81
33181,frame_033181.png,48.1,51.37,5.789,5.18,1.4826,1.4826,1553.04,727.23
33241,frame_033241.png,36.83,39.55,5.274,5.212,2.9652,2.9652,1631.64,643.27
33301,frame_033301.png,38.3,43.1,5.643,5.373,1.4826,1.4826,1696.29,644.61
33361,frame_033361.png,47.68,51.88,7.053,6.344,1.4826,1.4826,977.35,367.87
33421,frame_033421.png,30.58,34.87,4.5,4.796,2.9652,2.9652,1807.29,642.13
33481,frame_033481.png,33.62,40.44,4.952,5.236,2.9652,1.4826,1938.4,711.85
33541,frame_033541.png,36.19,44.55,5.478,5.463,1.4826,1.4826,1675.37,717.89
33601,frame_033601.png,43.29,49.21,6.274,6.235,1.4826,1.4826,1352.72,468.46
33661,frame_033661.png,47.8,53.14,7.311,6.744,1.4826,1.4826,1418.07,509.97
33721,frame_033721.png,30.28,33.85,4.824,4.85,2.9652,2.9652,1708.67,647.24
33781,frame_033781.png,57.46,58.4,7.927,6.44,1.4826,1.4826,970.06,593.53
33841,frame_033841.png,50.85,48.85,6.81,5.883,1.4826,1.4826,1027.32,615.21
33901,frame_033901.png,38.02,41.34,5.732,5.367,2.9652,1.4826,1716.03,689.94
33961,frame_033961.png,94.06,110.46,20.752,24.742,0.0,0.0,315.87,9.71
34021,frame_034021.png,47.67,47.64,6.074,5.651,1.4826,1.4826,1348.13,679.72
34081,frame_034081.png,51.88,53.89,6.13,5.902,1.4826,1.4826,997.64,460.64
34141,frame_034141.png,45.45,46.25,5.935,5.391,2.9652,2.9652,1067.08,510.98
34201,frame_034201.png,50.44,51.39,6.815,6.242,1.4826,1.4826,1012.94,557.27
34261,frame_034261.png,33.6,36.0,4.743,4.462,4.4477,4.4477,1274.83,450.42
34321,frame_034321.png,91.14,107.35,19.246,22.06,0.0,0.0,463.76,10.33
34381,frame_034381.png,34.25,37.2,5.705,5.015,2.9652,2.9652,1135.7,387.16
34441,frame_034441.png,59.14,57.52,7.038,6.31,1.4826,1.4826,1063.27,501.41
34501,frame_034501.png,51.19,45.97,5.746,5.073,4.4477,4.4477,1531.48,789.14
34561,frame_034561.png,51.74,47.76,5.703,5.521,5.9303,4.4477,1491.74,766.18
34621,frame_034621.png,46.35,44.22,5.594,4.855,4.4477,4.4477,1498.84,762.51
34681,frame_034681.png,50.38,48.19,6.348,5.871,4.4477,2.9652,850.51,459.81
34741,frame_034741.png,46.42,41.96,5.303,4.805,4.4477,4.4477,1678.06,851.23
34801,frame_034801.png,73.77,75.15,11.254,7.723,1.4826,1.4826,790.22,423.1
34861,frame_034861.png,43.35,43.41,5.621,5.047,1.4826,1.4826,1059.01,434.19
34921,frame_034921.png,38.82,41.78,5.808,5.545,2.9652,2.9652,1218.27,443.78
34981,frame_034981.png,33.31,39.74,5.539,5.551,2.9652,2.9652,1278.41,476.39
35041,frame_035041.png,36.54,38.6,4.896,4.499,2.9652,2.9652,1201.19,438.36
35101,frame_035101.png,26.15,29.34,4.225,4.164,4.4477,4.4477,1256.94,458.86
35161,frame_035161.png,31.85,41.15,5.416,5.296,2.9652,2.9652,1376.26,483.22
35221,frame_035221.png,32.83,36.76,5.261,4.984,2.9652,2.9652,1420.25,536.38
35281,frame_035281.png,42.37,42.48,6.403,5.567,2.9652,2.9652,1031.99,479.17
35341,frame_035341.png,92.13,101.01,20.577,22.277,0.0,0.0,231.91,30.43
35401,frame_035401.png,30.31,35.18,5.228,5.324,2.9652,2.9652,1322.64,463.05
35461,frame_035461.png,53.61,60.1,8.585,7.041,1.4826,1.4826,517.16,117.44
35521,frame_035521.png,33.84,39.61,5.259,4.928,2.9652,2.9652,1263.06,437.36
35581,frame_035581.png,94.02,110.9,21.262,26.965,0.0,0.0,360.32,5.72
35641,frame_035641.png,39.09,41.66,6.131,5.681,2.9652,2.9652,1374.81,468.89
35701,frame_035701.png,80.17,73.22,13.886,8.618,0.0,0.0,241.25,52.64
35761,frame_035761.png,44.21,51.64,6.621,6.178,1.4826,1.4826,1013.37,303.94
35821,frame_035821.png,43.6,41.91,6.11,5.042,2.9652,2.9652,1108.13,452.74
35881,frame_035881.png,39.38,37.96,5.51,5.176,2.9652,2.9652,1001.79,389.33
35941,frame_035941.png,38.95,40.48,5.983,5.157,2.9652,2.9652,1179.21,432.28
36001,frame_036001.png,30.99,32.66,4.317,4.065,4.4477,4.4477,1306.47,489.02
36061,frame_036061.png,32.35,35.18,4.554,4.392,2.9652,2.9652,1346.29,508.44
36121,frame_036121.png,28.45,32.08,4.571,4.311,2.9652,2.9652,1365.29,477.4
36181,frame_036181.png,96.13,109.48,15.776,20.131,0.0,0.0,190.6,5.02
36241,frame_036241.png,91.62,107.77,23.135,29.187,0.0,0.0,478.71,9.99
