frame_idx,nombre_archivo,mae_hud,mae_termico,sobel_energia,var_lap_sin_hud,var_lap_denoised,sigma_orig,sigma_sin_hud,sigma_denoised
16619,frame_81630.png,12.5201,24.6748,195.919,12939.77,2321.02,102.298,75.6116,35.5819
16620,frame_81631.png,13.9136,28.3484,225.816,17096.4,2381.49,124.5367,91.9199,37.0645
16621,frame_81632.png,12.8902,24.7423,196.612,13547.19,2468.47,102.298,74.129,37.0645
16622,frame_81633.png,12.928,25.5317,202.924,13439.37,2452.65,105.2632,78.5767,37.0645
16623,frame_81634.png,12.7305,24.3556,196.24,12969.63,2410.49,102.298,75.6116,37.0645
16624,frame_81635.png,12.7285,25.1984,203.772,13308.27,2300.3,105.2632,80.0593,35.5819
16625,frame_81636.png,12.5501,23.9822,191.985,12536.94,2301.07,100.8154,72.6464,35.5819
16626,frame_81637.png,12.7519,25.6069,203.1,13300.34,2258.09,105.2632,78.5767,35.5819
16627,frame_81638.png,12.742,24.4116,194.136,12783.68,2204.26,102.298,75.6116,34.0993
16628,frame_81639.png,12.839,26.0149,204.219,13478.75,2265.77,105.2632,80.0593,35.5819
16629,frame_81640.png,12.5667,24.7994,195.489,12928.51,2461.93,102.298,75.6116,37.0645
16630,frame_81641.png,12.6727,25.3696,201.98,13278.05,2379.72,105.2632,78.5767,35.5819
16631,frame_81642.png,12.6695,24.1325,194.603,12850.61,2258.44,102.298,75.6116,35.5819
16632,frame_81643.png,12.8335,25.7965,203.963,13416.0,2218.04,105.2632,80.0593,35.5819
16633,frame_81644.png,12.7944,24.9474,193.427,12699.86,2317.9,100.8154,74.129,35.5819
16634,frame_81645.png,12.7515,25.7683,204.273,13353.3,2343.35,105.2632,80.0593,35.5819
16635,frame_81646.png,12.5278,23.9615,194.316,12710.98,2221.78,100.8154,74.129,35.5819
16636,frame_81647.png,12.7057,25.5108,204.626,13455.75,2280.16,105.2632,80.0593,35.5819
16637,frame_81648.png,12.6164,24.6392,195.381,12896.74,2368.81,102.298,75.6116,37.0645
16638,frame_81649.png,12.7129,25.9316,204.377,13455.54,2362.2,105.2632,81.5419,37.0645
16639,frame_81650.png,12.6231,24.5903,195.568,12925.75,2305.76,100.8154,75.6116,35.5819
16640,frame_81651.png,12.6539,25.5339,203.797,13362.8,2225.18,105.2632,78.5767,35.5819
16641,frame_81652.png,12.633,24.7444,194.353,12880.11,2353.41,100.8154,75.6116,35.5819
16642,frame_81653.png,12.6799,26.8176,203.936,13421.86,2276.79,103.7806,80.0593,35.5819
16643,frame_81654.png,12.5539,25.2466,195.668,13001.77,2170.16,100.8154,77.0941,35.5819
16644,frame_81655.png,12.6418,26.2827,204.098,13430.56,2152.65,105.2632,80.0593,35.5819
16645,frame_81656.png,12.5084,25.5013,194.066,12719.94,2270.68,100.8154,74.129,35.5819
16646,frame_81657.png,12.6643,26.7604,204.842,13415.26,2384.79,103.7806,80.0593,37.0645
16647,frame_81658.png,12.5593,24.7634,195.847,12919.27,2255.17,100.8154,77.0941,35.5819
16648,frame_81659.png,12.6758,25.6874,204.88,13473.55,2227.94,105.2632,81.5419,35.5819
16649,frame_81660.png,12.5052,24.842,193.995,12800.25,2367.21,100.8154,75.6116,37.0645
16650,frame_81661.png,13.7546,28.7948,228.223,17114.6,2502.26,124.5367,91.9199,38.5471
16651,frame_81662.png,12.9723,24.9164,198.469,13587.83,2444.1,103.7806,77.0941,37.0645
16652,frame_81663.png,12.7436,25.8123,204.924,13569.02,2417.75,105.2632,81.5419,37.0645
16653,frame_81664.png,12.7174,24.8077,196.679,12972.83,2526.78,102.298,77.0941,38.5471
16654,frame_81665.png,12.6474,26.0128,204.642,13506.8,2302.98,105.2632,81.5419,35.5819
16655,frame_81666.png,12.468,24.1691,193.171,12675.03,2171.15,100.8154,74.129,35.5819
16656,frame_81667.png,12.6678,25.5725,201.78,13156.09,2186.43,103.7806,78.5767,35.5819
16657,frame_81668.png,12.4645,25.2488,194.171,12715.94,2382.57,100.8154,75.6116,37.0645
16658,frame_81669.png,12.6646,26.678,204.685,13404.43,2255.06,105.2632,80.0593,35.5819
16659,frame_81670.png,12.4924,24.824,195.346,12831.61,2137.59,100.8154,75.6116,34.0993
16660,frame_81671.png,12.4998,26.0869,203.371,13209.69,2112.74,105.2632,78.5767,34.0993
16661,frame_81672.png,12.4729,25.4145,193.542,12695.23,2212.75,100.8154,74.129,35.5819
16662,frame_81673.png,12.4881,26.0009,203.183,13228.07,2210.48,103.7806,80.0593,35.5819
16663,frame_81674.png,12.4596,24.5186,194.485,12731.16,2082.06,99.3328,75.6116,34.0993
16664,frame_81675.png,12.4182,26.4237,205.069,13532.28,2113.46,105.2632,80.0593,34.0993
16665,frame_81676.png,12.3794,25.4766,194.551,12716.23,2295.48,100.8154,72.6464,35.5819
16666,frame_81677.png,12.4722,26.2936,205.198,13493.1,2326.28,105.2632,80.0593,35.5819
16667,frame_81678.png,12.4454,24.5991,196.579,12959.64,2207.26,100.8154,77.0941,35.5819
16668,frame_81679.png,12.3942,25.9483,206.319,13521.6,2141.72,105.2632,81.5419,34.0993
16669,frame_81680.png,12.2189,24.8083,195.452,12747.32,2150.33,99.3328,75.6116,35.5819
16670,frame_81681.png,12.3187,26.2971,204.911,13388.27,2045.08,103.7806,78.5767,34.0993
16671,frame_81682.png,12.197,25.5545,194.702,12722.64,1971.48,97.8503,74.129,34.0993
16672,frame_81683.png,12.4306,26.3067,205.25,13400.38,2001.17,103.7806,80.0593,34.0993
16673,frame_81684.png,12.3913,25.203,195.546,12765.76,2198.33,99.3328,75.6116,35.5819
16674,frame_81685.png,12.3931,26.4456,205.255,13452.46,2293.07,103.7806,81.5419,35.5819
16675,frame_81686.png,12.3247,24.3403,194.394,12639.36,2292.19,100.8154,74.129,35.5819
16676,frame_81687.png,12.451,25.7689,204.852,13393.54,2275.67,103.7806,81.5419,35.5819
16677,frame_81688.png,12.2094,24.7787,197.642,13031.2,2473.63,100.8154,78.5767,37.0645
16678,frame_81689.png,12.4903,26.3352,206.693,13536.66,2577.05,105.2632,83.0245,38.5471
16679,frame_81690.png,12.368,24.9565,199.106,13162.05,2417.54,102.298,78.5767,37.0645
16680,frame_81691.png,13.6165,28.7491,230.472,17196.3,2396.96,124.5367,93.4025,37.0645
16681,frame_81692.png,12.8838,25.2208,202.238,13974.41,2513.49,105.2632,80.0593,38.5471
16682,frame_81693.png,12.6254,26.1053,207.584,13736.53,2515.32,105.2632,83.0245,38.5471
16683,frame_81694.png,12.5776,24.5087,197.967,13054.65,2486.71,100.8154,77.0941,38.5471
16684,frame_81695.png,12.6647,25.7485,209.354,13811.31,2319.49,106.7457,84.507,37.0645
16685,frame_81696.png,12.4103,24.5103,197.767,13016.75,2433.43,102.298,77.0941,37.0645
16686,frame_81697.png,12.5585,26.7672,209.18,13785.09,2349.44,106.7457,83.0245,37.0645
16687,frame_81698.png,12.6478,25.0704,199.952,13299.1,2250.32,102.298,80.0593,35.5819
16688,frame_81699.png,12.5476,26.2163,208.303,13769.11,2234.62,106.7457,83.0245,35.5819
16689,frame_81700.png,12.4537,25.6287,199.024,13211.39,2352.72,102.298,78.5767,37.0645
16690,frame_81701.png,12.5594,26.6055,206.691,13651.79,2480.14,106.7457,81.5419,37.0645
16691,frame_81702.png,12.5738,24.6309,198.62,13065.01,2277.92,102.298,77.0941,35.5819
16692,frame_81703.png,12.6538,25.5862,208.09,13625.17,2191.71,106.7457,83.0245,35.5819
16693,frame_81704.png,12.5317,24.6873,199.06,13176.43,2318.67,102.298,78.5767,35.5819
16694,frame_81705.png,12.5871,26.755,207.829,13740.85,2398.06,106.7457,83.0245,37.0645
16695,frame_81706.png,12.5515,24.893,198.316,13161.93,2245.46,102.298,77.0941,35.5819
16696,frame_81707.png,12.7267,25.8235,208.471,13840.66,2215.12,108.2283,83.0245,35.5819
16697,frame_81708.png,12.5597,24.9006,199.894,13258.27,2342.23,103.7806,78.5767,37.0645
16698,frame_81709.png,12.607,26.0693,207.297,13663.78,2255.08,106.7457,81.5419,35.5819
16699,frame_81710.png,12.5465,24.6641,197.768,13111.42,2220.1,102.298,77.0941,35.5819
16700,frame_81711.png,12.6779,25.6944,206.6,13651.32,2115.74,106.7457,81.5419,34.0993
16701,frame_81712.png,12.5083,25.5275,198.882,13177.76,2170.56,102.298,78.5767,35.5819
16702,frame_81713.png,12.7135,26.9499,208.58,13893.17,2110.48,106.7457,83.0245,34.0993
16703,frame_81714.png,12.4665,25.1472,198.097,13167.07,2097.45,100.8154,78.5767,34.0993
16704,frame_81715.png,12.6787,26.7038,208.87,13885.28,2233.0,106.7457,83.0245,35.5819
16705,frame_81716.png,12.4505,25.6747,197.018,13006.35,2359.31,102.298,75.6116,37.0645
16706,frame_81717.png,12.6234,26.4819,209.547,14013.2,2358.91,108.2283,84.507,37.0645
16707,frame_81718.png,12.7684,25.0045,200.436,13583.08,2294.8,105.2632,80.0593,35.5819
16708,frame_81719.png,12.7209,26.8409,209.105,13944.07,2350.26,106.7457,84.507,37.0645
16709,frame_81720.png,12.474,26.2534,198.514,13245.5,2527.51,102.298,77.0941,38.5471
16710,frame_81721.png,13.9138,29.313,229.736,17574.62,2553.41,127.5019,94.8851,38.5471
16711,frame_81722.png,13.0921,25.2229,202.149,14023.64,2417.59,105.2632,78.5767,37.0645
16712,frame_81723.png,12.8365,26.2899,209.898,14085.83,2404.7,108.2283,83.0245,37.0645
16713,frame_81724.png,12.6674,25.3638,200.086,13305.1,2394.75,103.7806,78.5767,37.0645
16714,frame_81725.png,12.632,26.8671,207.855,13712.82,2142.2,106.7457,83.0245,35.5819
16715,frame_81726.png,12.3945,25.7757,196.831,12862.93,2032.36,102.298,74.129,34.0993
16716,frame_81727.png,12.4815,26.7917,206.244,13460.55,1950.11,105.2632,81.5419,34.0993
16717,frame_81728.png,12.3781,25.5939,198.762,13116.67,2110.82,102.298,77.0941,34.0993
16718,frame_81729.png,12.5207,27.2724,208.275,13695.36,2208.56,106.7457,81.5419,35.5819
16719,frame_81730.png,12.2777,25.0731,197.713,13128.08,2296.85,102.298,77.0941,35.5819
16720,frame_81731.png,12.2986,26.0491,206.294,13605.18,2277.12,106.7457,80.0593,35.5819
16721,frame_81732.png,12.2601,25.1113,198.693,13137.85,2430.69,102.298,77.0941,37.0645
16722,frame_81733.png,12.3835,26.3154,205.768,13528.08,2495.1,105.2632,81.5419,37.0645
16723,frame_81734.png,12.2126,24.7272,197.774,13074.12,2312.97,100.8154,77.0941,35.5819
16724,frame_81735.png,12.3554,25.9265,207.587,13762.46,2277.7,106.7457,81.5419,35.5819
16725,frame_81736.png,12.2993,24.6943,194.039,12825.08,2388.47,102.298,72.6464,37.0645
16726,frame_81737.png,12.3051,26.1932,206.428,13672.76,2387.1,105.2632,81.5419,37.0645
16727,frame_81738.png,12.3761,24.5095,196.027,12963.38,2324.16,100.8154,77.0941,37.0645
16728,frame_81739.png,12.5923,25.8454,207.613,13762.45,2231.52,106.7457,83.0245,35.5819
16729,frame_81740.png,12.1988,24.9409,197.205,13034.25,2279.68,102.298,77.0941,35.5819
16730,frame_81741.png,12.2325,26.3926,205.074,13373.13,2196.29,105.2632,78.5767,35.5819
16731,frame_81742.png,12.1445,25.4478,198.08,13095.02,2040.38,102.298,77.0941,34.0993
16732,frame_81743.png,12.18,26.7304,207.723,13739.02,2011.3,106.7457,81.5419,34.0993
16733,frame_81744.png,12.0384,25.1935,197.392,13034.25,2124.37,100.8154,77.0941,34.0993
16734,frame_81745.png,12.2041,26.3821,207.677,13740.59,2181.78,106.7457,81.5419,35.5819
16735,frame_81746.png,11.9722,24.9878,196.871,13024.74,2129.86,102.298,74.129,34.0993
16736,frame_81747.png,12.1976,26.188,206.064,13675.25,2096.22,106.7457,80.0593,34.0993
16737,frame_81748.png,12.1758,24.7981,196.075,12961.86,2257.37,102.298,74.129,35.5819
16738,frame_81749.png,12.0975,26.2215,205.744,13464.26,2292.88,105.2632,78.5767,35.5819
16739,frame_81750.png,11.942,25.2859,194.774,12897.76,2210.9,102.298,72.6464,35.5819
16740,frame_81751.png,11.9275,29.7913,232.987,17844.51,2213.16,124.5367,96.3677,35.5819
16741,frame_81752.png,11.0156,26.2836,206.371,14396.01,2202.02,103.7806,80.0593,35.5819
16742,frame_81753.png,10.9606,26.9496,213.483,14418.21,2160.25,108.2283,84.507,35.5819
16743,frame_81754.png,10.8212,26.116,204.777,13867.6,2197.19,103.7806,81.5419,35.5819
16744,frame_81755.png,10.9259,27.6209,212.467,14208.62,2039.46,106.7457,84.507,34.0993
16745,frame_81756.png,10.7233,26.1514,201.954,13529.59,1966.45,102.298,77.0941,32.6168
16746,frame_81757.png,10.8922,26.6982,211.051,13963.8,1985.67,106.7457,81.5419,32.6168
16747,frame_81758.png,10.6764,25.5904,202.025,13492.55,2051.63,102.298,77.0941,32.6168
16748,frame_81759.png,10.8413,26.9325,210.612,13937.21,2145.46,105.2632,81.5419,34.0993
16749,frame_81760.png,10.7478,25.6986,203.165,13706.26,2272.05,102.298,78.5767,35.5819
16750,frame_81761.png,10.8316,27.2974,210.261,14106.85,2301.8,106.7457,81.5419,35.5819
16751,frame_81762.png,10.6598,25.6468,202.572,13618.63,2198.1,102.298,77.0941,34.0993
16752,frame_81763.png,10.7994,26.2812,211.506,14153.68,2144.53,106.7457,83.0245,34.0993
16753,frame_81764.png,10.7218,25.2669,201.686,13530.57,2282.32,102.298,77.0941,35.5819
16754,frame_81765.png,10.833,27.0502,210.28,14046.91,2232.81,105.2632,81.5419,34.0993
16755,frame_81766.png,10.6572,25.8473,201.285,13364.1,2116.78,102.298,77.0941,34.0993
16756,frame_81767.png,10.8658,26.8124,210.957,14016.31,2049.39,106.7457,83.0245,32.6168
16757,frame_81768.png,10.7408,25.8014,202.566,13496.2,2092.73,102.298,77.0941,34.0993
16758,frame_81769.png,10.8565,26.5479,211.629,14102.86,2191.1,105.2632,81.5419,34.0993
16759,frame_81770.png,10.7248,25.1062,202.232,13624.06,2248.14,102.298,78.5767,34.0993
16760,frame_81771.png,10.8839,26.3144,212.091,14189.98,2348.89,106.7457,83.0245,35.5819
16761,frame_81772.png,10.7212,25.231,202.216,13579.81,2361.03,102.298,78.5767,35.5819
16762,frame_81773.png,10.831,26.7148,211.046,14046.14,2309.08,105.2632,83.0245,35.5819
16763,frame_81774.png,10.6995,25.7764,202.455,13639.38,2150.4,102.298,78.5767,34.0993
16764,frame_81775.png,10.8439,26.8447,211.096,14163.72,2123.43,106.7457,83.0245,34.0993
16765,frame_81776.png,10.6062,25.5205,202.162,13421.91,2291.41,100.8154,77.0941,35.5819
16766,frame_81777.png,10.8204,27.2548,212.017,14104.23,2336.0,106.7457,83.0245,35.5819
16767,frame_81778.png,10.708,25.6753,203.557,13666.19,2279.23,102.298,78.5767,35.5819
16768,frame_81779.png,10.8335,26.6533,213.275,14370.98,2280.25,108.2283,84.507,35.5819
16769,frame_81780.png,10.6166,25.7194,202.585,13591.54,2441.65,102.298,78.5767,37.0645
16770,frame_81781.png,11.9233,29.4352,233.177,17970.38,2579.51,126.0193,94.8851,37.0645
16771,frame_81782.png,10.9259,25.5492,205.063,14459.14,2513.09,103.7806,78.5767,37.0645
16772,frame_81783.png,10.9286,26.5757,212.785,14418.64,2358.57,106.7457,83.0245,35.5819
16773,frame_81784.png,10.8281,25.5583,202.697,13591.62,2370.59,103.7806,78.5767,35.5819
16774,frame_81785.png,10.9056,27.3159,212.003,14178.05,2181.93,106.7457,83.0245,34.0993
16775,frame_81786.png,10.6985,25.637,201.644,13529.93,2134.47,102.298,77.0941,34.0993
16776,frame_81787.png,10.8927,26.6389,211.112,14091.48,2173.88,106.7457,83.0245,34.0993
16777,frame_81788.png,10.7528,25.7819,203.161,13665.2,2323.28,102.298,78.5767,35.5819
16778,frame_81789.png,10.8366,27.1615,211.753,14119.98,2443.61,106.7457,83.0245,35.5819
16779,frame_81790.png,10.6985,25.5199,201.64,13597.09,2262.89,102.298,77.0941,34.0993
16780,frame_81791.png,10.8282,27.0909,210.614,14079.94,2224.6,106.7457,81.5419,34.0993
16781,frame_81792.png,10.6638,26.4025,201.676,13628.4,2330.92,102.298,77.0941,35.5819
16782,frame_81793.png,10.8362,26.9838,210.184,14098.31,2368.75,106.7457,81.5419,35.5819
16783,frame_81794.png,10.6761,25.3349,201.402,13619.97,2237.17,102.298,77.0941,34.0993
16784,frame_81795.png,10.8268,26.5645,210.251,13982.36,2305.99,105.2632,81.5419,35.5819
16785,frame_81796.png,10.6197,25.6272,200.729,13476.59,2387.81,100.8154,75.6116,35.5819
16786,frame_81797.png,10.7836,26.9076,210.145,14062.81,2178.5,105.2632,81.5419,34.0993
16787,frame_81798.png,10.6825,25.6655,202.232,13687.68,2117.14,102.298,78.5767,34.0993
16788,frame_81799.png,10.7587,27.0322,211.556,14210.91,2068.77,106.7457,83.0245,32.6168
16789,frame_81800.png,10.6779,26.4317,202.427,13672.38,2120.11,102.298,77.0941,34.0993
16790,frame_81801.png,10.7659,26.7348,210.43,14051.22,2171.92,105.2632,80.0593,34.0993
16791,frame_81802.png,10.6816,25.4825,202.708,13709.37,2220.95,102.298,77.0941,34.0993
16792,frame_81803.png,10.9019,26.4756,211.972,14207.16,2242.13,106.7457,81.5419,34.0993
16793,frame_81804.png,10.6854,25.5179,202.181,13605.16,2387.18,102.298,77.0941,35.5819
16794,frame_81805.png,10.7421,27.5288,210.889,14018.79,2395.28,105.2632,81.5419,35.5819
16795,frame_81806.png,10.7344,25.8255,202.775,13666.36,2212.47,102.298,77.0941,34.0993
16796,frame_81807.png,10.8749,26.5642,212.728,14287.86,2161.45,106.7457,83.0245,34.0993
16797,frame_81808.png,10.7215,25.8776,204.541,13855.15,2348.79,103.7806,78.5767,35.5819
16798,frame_81809.png,10.8208,27.2379,212.909,14263.88,2515.85,106.7457,83.0245,37.0645
16799,frame_81810.png,10.6069,25.7471,201.398,13523.82,2461.52,102.298,77.0941,37.0645
16800,frame_81811.png,11.9895,29.5826,233.706,18090.74,2458.35,127.5019,94.8851,37.0645
16801,frame_81812.png,11.0692,26.1144,205.896,14587.34,2545.45,105.2632,78.5767,37.0645
16802,frame_81813.png,10.9879,27.1407,212.922,14485.47,2526.68,108.2283,83.0245,37.0645
16803,frame_81814.png,10.7931,25.612,203.53,13812.64,2489.15,103.7806,78.5767,37.0645
16804,frame_81815.png,10.9205,26.6124,211.898,14170.88,2376.77,106.7457,83.0245,35.5819
16805,frame_81816.png,10.6516,25.8718,202.717,13650.74,2446.67,102.298,75.6116,35.5819
16806,frame_81817.png,10.8229,27.1135,211.683,14295.63,2320.02,106.7457,83.0245,35.5819
16807,frame_81818.png,10.7946,25.7812,203.452,13747.54,2170.74,103.7806,77.0941,34.0993
16808,frame_81819.png,10.9113,27.5583,211.772,14143.16,2163.28,106.7457,81.5419,34.0993
16809,frame_81820.png,10.7831,26.9945,202.013,13580.32,2331.66,102.298,77.0941,35.5819
16810,frame_81821.png,10.7899,27.3453,210.325,13951.28,2228.07,105.2632,80.0593,34.0993
16811,frame_81822.png,10.5285,25.9186,201.212,13461.54,2072.48,99.3328,75.6116,34.0993
16812,frame_81823.png,10.7534,27.7281,210.445,13972.81,2079.56,103.7806,80.0593,32.6168
16813,frame_81824.png,10.3992,27.0251,199.391,13192.12,2082.64,97.8503,74.129,32.6168
16814,frame_81825.png,10.4838,27.5444,206.022,13442.19,1968.99,99.3328,77.0941,32.6168
16815,frame_81826.png,10.2148,26.0328,192.995,12387.06,1882.75,93.4025,69.6812,31.1342
16816,frame_81827.png,10.4701,26.9745,202.068,12901.4,1880.02,97.8503,74.129,31.1342
16817,frame_81828.png,10.2842,25.9525,192.269,12190.18,1862.3,93.4025,69.6812,31.1342
16818,frame_81829.png,10.3723,26.4854,199.714,12596.14,1829.09,96.3677,74.129,31.1342
16819,frame_81830.png,10.2979,25.5093,191.718,12200.22,1877.99,93.4025,69.6812,31.1342
16820,frame_81831.png,10.2937,26.9763,198.399,12490.29,1827.94,96.3677,72.6464,31.1342
16821,frame_81832.png,10.2032,25.3948,189.329,12005.43,1982.1,91.9199,68.1987,32.6168
16822,frame_81833.png,10.3392,26.8736,198.749,12678.84,2014.88,97.8503,72.6464,32.6168
16823,frame_81834.png,10.2479,25.1559,192.66,12334.84,1944.74,93.4025,69.6812,31.1342
16824,frame_81835.png,10.3824,25.8945,200.454,12908.52,1864.21,97.8503,74.129,31.1342
16825,frame_81836.png,10.0917,24.5316,188.234,11966.78,1963.52,91.9199,66.7161,31.1342
16826,frame_81837.png,10.2724,26.2584,197.36,12501.2,2037.81,96.3677,72.6464,32.6168
16827,frame_81838.png,10.0709,24.7331,188.771,11903.86,1963.75,91.9199,68.1987,31.1342
16828,frame_81839.png,10.2448,25.4748,198.29,12559.6,1978.76,97.8503,74.129,32.6168
16829,frame_81840.png,10.1748,24.6481,189.837,11986.03,1951.23,93.4025,69.6812,32.6168
16830,frame_81841.png,11.3717,28.2998,220.403,16323.18,1966.75,117.1238,87.4722,32.6168
16831,frame_81842.png,10.4706,25.009,193.645,12867.38,1942.0,96.3677,71.1638,32.6168
16832,frame_81843.png,10.3213,25.4089,197.351,12508.5,1918.38,97.8503,74.129,32.6168
16833,frame_81844.png,10.2228,24.5487,191.37,12143.12,1999.42,94.8851,71.1638,32.6168
16834,frame_81845.png,10.3546,25.3199,199.931,12719.05,2012.56,99.3328,75.6116,32.6168
16835,frame_81846.png,10.1252,23.5311,189.912,11989.55,2044.96,94.8851,69.6812,32.6168
16836,frame_81847.png,10.3288,24.7223,197.8,12395.99,2033.44,97.8503,74.129,32.6168
16837,frame_81848.png,10.1189,23.9769,190.866,12016.04,2187.89,93.4025,71.1638,34.0993
16838,frame_81849.png,10.3558,25.3169,199.674,12605.92,2178.64,97.8503,75.6116,32.6168
16839,frame_81850.png,10.0828,23.5655,188.899,11824.2,2043.92,93.4025,69.6812,32.6168
16840,frame_81851.png,10.2399,24.6002,196.072,12247.94,2037.1,96.3677,72.6464,32.6168
16841,frame_81852.png,10.1638,24.0358,190.332,11959.83,2159.62,94.8851,71.1638,32.6168
16842,frame_81853.png,10.3311,25.2434,198.713,12546.07,2161.12,97.8503,74.129,32.6168
16843,frame_81854.png,10.2217,23.5294,190.245,11906.96,2017.4,93.4025,69.6812,32.6168
16844,frame_81855.png,10.363,24.691,198.667,12435.1,1999.92,97.8503,74.129,32.6168
16845,frame_81856.png,10.1292,23.8084,188.988,11843.64,1977.19,93.4025,69.6812,32.6168
16846,frame_81857.png,10.2462,24.9296,197.237,12391.28,1867.81,96.3677,74.129,31.1342
16847,frame_81858.png,10.2492,24.1213,190.612,12017.56,1827.53,94.8851,71.1638,31.1342
16848,frame_81859.png,10.3583,25.1792,198.985,12545.32,1805.06,97.8503,75.6116,31.1342
16849,frame_81860.png,10.1712,24.0161,188.612,11880.38,1883.78,93.4025,69.6812,31.1342
16850,frame_81861.png,10.2488,24.8441,197.074,12370.6,1869.84,96.3677,74.129,31.1342
16851,frame_81862.png,10.1391,23.7004,190.289,12032.44,2029.84,93.4025,71.1638,32.6168
16852,frame_81863.png,10.2896,25.2548,198.52,12622.67,1940.9,97.8503,75.6116,31.1342
16853,frame_81864.png,10.1162,24.1593,190.033,12004.94,2051.77,93.4025,71.1638,32.6168
16854,frame_81865.png,10.4107,25.1044,199.171,12651.54,1963.93,97.8503,75.6116,32.6168
16855,frame_81866.png,10.181,23.9409,189.792,11991.78,1815.39,93.4025,69.6812,31.1342
16856,frame_81867.png,10.3074,25.1251,199.177,12517.37,1825.87,97.8503,75.6116,31.1342
16857,frame_81868.png,10.1286,24.5639,189.031,11900.96,1941.1,93.4025,71.1638,32.6168
16858,frame_81869.png,10.2765,25.1213,196.589,12294.29,2163.96,96.3677,74.129,34.0993
16859,frame_81870.png,10.112,23.973,188.83,11809.12,2091.38,91.9199,69.6812,32.6168
