frame_idx,nombre_archivo,brisque_orig,brisque_sin_hud,niqe_orig,niqe_sin_hud,sigma_orig,sigma_sin_hud,var_lap_orig,var_lap_sin_hud
18541,frame_18541.png,33.59,40.76,4.541,5.177,2.9652,2.9652,582.79,199.49
18556,frame_18556.png,30.63,36.39,4.145,4.763,2.9652,2.9652,575.49,195.01
18571,frame_18571.png,29.78,37.0,3.985,4.85,2.9652,2.9652,612.19,206.65
18586,frame_18586.png,27.83,35.08,4.142,4.827,2.9652,2.9652,569.81,187.57
18601,frame_18601.png,29.28,36.58,3.885,4.751,2.9652,2.9652,605.66,197.38
18616,frame_18616.png,25.49,29.12,3.634,4.209,2.9652,2.9652,762.88,266.25
18631,frame_18631.png,25.72,32.88,3.659,4.577,2.9652,2.9652,625.67,200.49
18646,frame_18646.png,27.54,35.25,3.738,4.646,2.9652,2.9652,648.22,202.43
18661,frame_18661.png,26.8,40.49,4.081,5.09,2.9652,2.9652,490.15,90.51
18676,frame_18676.png,26.91,37.49,3.881,4.594,2.9652,2.9652,549.77,107.88
18691,frame_18691.png,26.52,37.94,4.099,4.617,2.9652,2.9652,514.83,137.16
18706,frame_18706.png,29.17,37.4,3.723,4.467,2.9652,2.9652,552.72,141.77
18721,frame_18721.png,26.86,34.68,3.907,4.455,2.9652,2.9652,574.53,195.51
18736,frame_18736.png,30.6,36.51,3.961,4.519,2.9652,2.9652,624.03,224.72
18751,frame_18751.png,29.91,35.36,3.812,4.403,2.9652,2.9652,654.54,253.14
18766,frame_18766.png,26.87,30.45,3.635,4.097,2.9652,2.9652,714.82,293.67
18781,frame_18781.png,27.06,30.8,3.406,4.044,4.4477,2.9652,742.35,291.13
18796,frame_18796.png,56.82,56.85,5.43,5.879,1.4826,1.4826,283.1,169.53
18811,frame_18811.png,48.88,50.19,5.871,5.882,2.9652,2.9652,154.81,72.37
18826,frame_18826.png,33.38,40.35,4.76,4.964,2.9652,2.9652,483.25,185.07
18841,frame_18841.png,47.69,50.32,5.874,6.075,2.9652,2.9652,206.87,58.37
18856,frame_18856.png,48.23,49.26,5.807,6.173,2.9652,2.9652,108.42,31.35
18871,frame_18871.png,41.4,47.76,4.648,5.344,2.9652,2.9652,414.43,148.49
18886,frame_18886.png,33.94,42.01,4.293,5.148,2.9652,2.9652,569.77,184.43
18901,frame_18901.png,29.62,35.76,3.772,4.45,2.9652,2.9652,724.0,262.27
18916,frame_18916.png,28.84,33.69,3.77,4.469,2.9652,2.9652,758.53,273.5
18931,frame_18931.png,29.33,30.29,3.627,4.324,2.9652,2.9652,833.97,318.34
18946,frame_18946.png,32.15,35.01,4.112,4.687,2.9652,2.9652,674.84,243.21
18961,frame_18961.png,28.33,31.06,3.809,4.426,2.9652,2.9652,728.14,271.44
18976,frame_18976.png,26.49,32.19,3.877,4.786,2.9652,2.9652,504.09,118.03
18991,frame_18991.png,30.15,38.37,4.303,4.95,2.9652,2.9652,504.99,112.18
19006,frame_19006.png,49.67,52.56,5.778,5.575,2.9652,2.9652,139.41,63.7
19021,frame_19021.png,44.83,47.09,5.112,5.186,4.4477,4.4477,258.4,95.35
19036,frame_19036.png,33.08,36.92,3.85,4.233,5.9303,5.9303,548.46,133.79
19051,frame_19051.png,31.95,35.95,3.806,3.996,7.4129,5.9303,641.15,152.2
19066,frame_19066.png,29.69,35.12,3.565,4.071,7.4129,5.9303,574.99,142.99
19081,frame_19081.png,36.48,40.01,4.344,4.406,5.9303,4.4477,308.77,96.37
19096,frame_19096.png,41.91,42.94,4.753,4.922,4.4477,4.4477,251.61,116.04
19111,frame_19111.png,39.13,44.32,4.571,4.926,4.4477,4.4477,302.69,105.28
19126,frame_19126.png,30.91,37.28,3.851,4.339,5.9303,4.4477,495.01,136.72
19141,frame_19141.png,49.19,52.17,6.172,6.632,1.4826,1.4826,249.66,30.67
19156,frame_19156.png,51.54,53.77,7.021,6.963,1.4826,1.4826,202.64,54.34
19171,frame_19171.png,47.62,46.85,5.503,5.443,2.9652,2.9652,220.81,94.76
19186,frame_19186.png,43.43,44.31,5.93,5.808,2.9652,2.9652,259.27,99.97
19201,frame_19201.png,33.24,36.49,4.894,5.137,4.4477,2.9652,459.17,146.16
19216,frame_19216.png,30.27,35.77,4.356,4.803,4.4477,4.4477,592.99,159.72
19231,frame_19231.png,44.3,43.97,5.666,5.685,2.9652,2.9652,255.36,103.5
19246,frame_19246.png,28.04,34.5,4.346,4.641,2.9652,2.9652,691.65,156.98
19261,frame_19261.png,25.67,33.41,4.083,4.542,2.9652,2.9652,691.48,151.77
19276,frame_19276.png,24.48,32.13,4.006,4.329,2.9652,2.9652,689.26,154.16
19291,frame_19291.png,39.1,39.13,5.182,5.296,2.9652,2.9652,301.73,137.58
19306,frame_19306.png,30.73,36.52,4.457,4.842,2.9652,2.9652,587.18,144.88
19321,frame_19321.png,27.26,33.96,4.15,4.804,4.4477,2.9652,637.18,143.27
19336,frame_19336.png,34.73,38.1,4.802,5.203,2.9652,2.9652,455.9,129.09
19351,frame_19351.png,30.64,35.96,4.529,5.001,2.9652,2.9652,540.93,142.39
19366,frame_19366.png,31.61,35.74,4.602,5.014,2.9652,2.9652,385.5,104.66
19381,frame_19381.png,44.6,44.31,5.536,4.85,4.4477,2.9652,334.92,147.97
19396,frame_19396.png,44.8,44.91,5.607,5.474,2.9652,2.9652,261.29,117.16
19411,frame_19411.png,41.17,43.66,5.348,5.286,4.4477,2.9652,372.56,147.31
19426,frame_19426.png,32.32,38.62,4.527,4.85,4.4477,2.9652,648.69,169.75
19441,frame_19441.png,34.51,39.68,4.986,5.052,4.4477,2.9652,691.83,182.82
19456,frame_19456.png,32.71,38.83,4.79,4.917,4.4477,2.9652,722.59,176.26
19471,frame_19471.png,34.23,41.35,4.945,5.078,4.4477,2.9652,649.62,173.8
19486,frame_19486.png,31.95,40.91,4.78,4.903,4.4477,2.9652,726.11,181.13
19501,frame_19501.png,33.17,40.79,4.787,4.71,4.4477,2.9652,726.29,184.72
19516,frame_19516.png,29.89,38.68,4.517,4.729,4.4477,2.9652,745.3,190.52
19531,frame_19531.png,31.21,39.86,4.676,4.791,4.4477,2.9652,666.67,179.69
19546,frame_19546.png,32.5,41.03,4.701,4.8,4.4477,2.9652,665.95,178.02
19561,frame_19561.png,40.0,46.69,5.316,5.512,4.4477,2.9652,586.48,172.33
19576,frame_19576.png,31.97,39.43,4.631,4.943,4.4477,2.9652,704.35,181.38
19591,frame_19591.png,31.93,40.19,4.763,4.874,4.4477,2.9652,664.75,183.82
19606,frame_19606.png,28.73,37.19,4.647,4.607,4.4477,2.9652,715.05,182.66
19621,frame_19621.png,32.14,40.55,4.639,5.021,4.4477,2.9652,720.96,178.33
19636,frame_19636.png,31.03,37.78,4.836,4.781,4.4477,4.4477,674.9,181.63
19651,frame_19651.png,30.81,36.9,4.494,4.74,4.4477,4.4477,726.31,188.22
19666,frame_19666.png,34.36,40.42,4.925,5.172,4.4477,2.9652,587.16,169.94
19681,frame_19681.png,29.5,36.27,4.572,4.883,4.4477,4.4477,752.22,183.77
19696,frame_19696.png,33.17,39.79,4.845,4.97,4.4477,4.4477,618.51,190.17
19711,frame_19711.png,32.37,39.59,4.523,4.864,4.4477,4.4477,751.49,183.72
19726,frame_19726.png,31.87,37.93,4.695,4.842,4.4477,4.4477,639.45,192.9
19741,frame_19741.png,30.51,39.17,4.801,4.823,4.4477,4.4477,705.01,191.4
19756,frame_19756.png,47.6,51.23,6.004,5.765,4.4477,2.9652,227.34,91.99
19771,frame_19771.png,60.15,65.03,7.13,7.083,1.4826,1.4826,376.37,70.8
19786,frame_19786.png,48.16,56.54,5.516,6.082,1.4826,1.4826,571.81,88.47
